comment,like
不知道为什么，感觉羊村比现在某些综艺好看很多[热词系列_知识增加],3
羊村有史以来第一次，嘉宾淘汰的，还有有史以来第一个成功离开羊村，回到家被子还没捂热乎呢又给叫回去的唯有小潮院长一人了[笑哭][笑哭][笑哭],3
"嘉宾:给大家一人准备一个苹果（因为平安夜）
马上元旦了，祝小潮team元旦快乐",3
看了下时长……啊？？[Muse Dash_大受震撼],3
忍了一晚上➕一早上，终于在午饭的时候打开了[大笑][大笑],3
想看小精灵和小傲比押韵[兔年],3
哥你真的很会剪啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊！！！！[大哭][大哭][大哭],3
皇子现在立刻马上迅速急速快速在村里找到一个路人并在他面前跳科目三并且请傲子一包薯片！！！！！！！！（不是故意的）💧,3
表白小狗啊啊啊啊啊啊，果然剪出了我最爱的长视频！！！！！！,3
刚刚看了半小时羊村3……看完发现是第二季????,3
预言一波：下次的评论有立刻马上让高斯回来,3
七个扭蛋六个人抽这是故意让高斯走的吗？,3
读到我，给寻龙尺和寻凤尺在树丛里找个儿子。,3
海皇，现在立刻绕着羊村跑三圈，并且边跑边说“我是花铜勺“,3
如果是小潮和高斯分别回来不就意味着少了两位嘉宾了吗？[哦呼],2
《秽土转生》[脱单doge],2
6[吃瓜],2
"扭蛋只有七个球，又都是指定姓名的。
那不就走的人必是高斯，小傲必跑步+念不对仰卧起坐，嘉宾必点餐+要关注，有一个人拿星，唯一不确定的只有那星的人和剩下一个球没公布，剩下不纯纯的是真脚本啦...
建议ban掉指定人物的纸条，改成左右手边数几个，本人，或者做不到某件事的人，执行惩罚之类的",2
这一季质量爆炸啊，各种规则终于完善好了 村规完成度算是极高了，可是好像b站没给引流，这几期播放量远不如第二季刚出的时候[无语],2
心疼小精灵老师一秒[笑哭][笑哭][笑哭],2
考研加油，大家都上岸,2
我在浏览器上搜到的,1
粉丝的热情（[脱单doge][脱单doge][脱单doge]看时间）,1
29:12 - 29:28 应该不是miku，虽然真的很像,1
这个时长够我吃好几顿了！,1
第一次这么早呜呜呜呜呜，太开心了又更新了！！！小潮team的大家辛苦了！！！实现和mini糕糕一起看羊村，太开心了www[脱单doge],1
